,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
4279,74,1,8,6,6,4,0,0,0,0
4280,35,7,3,0,5,0,1,0,0,0
4281,66,9,6,0,5,0,2,0,0,0
4282,139,30,12,1,8,4,12,1,1,0
4283,41,11,8,4,4,3,0,1,0,0
4284,76,6,1,2,5,0,0,0,2,0
4285,73,4,8,0,5,0,4,1,0,0
4286,83,18,6,0,5,2,6,0,0,0
4287,151,14,10,9,6,0,10,0,0,0
4288,41,11,4,4,3,1,1,1,0,0
4289,43,7,3,3,5,3,0,0,1,0
4290,51,5,5,1,4,0,0,0,1,0
4291,377,35,27,13,2,14,0,1,5,0
4292,115,8,11,2,1,4,0,1,1,0
4293,62,5,2,0,2,0,2,1,0,0
4294,29,7,3,2,0,0,0,0,0,0
4295,42,8,2,3,4,1,0,0,0,0
4296,75,19,4,5,7,4,0,0,0,0
4297,43,5,5,4,0,1,0,2,0,0
4298,34,6,4,1,0,3,0,0,1,0
4299,94,13,8,6,3,1,0,0,1,0
4300,32,1,0,0,2,1,0,0,0,0
4301,86,7,10,8,2,5,0,0,0,0
4302,52,5,8,5,0,1,0,0,0,0
4303,104,0,6,0,0,0,2,1,0,0
4304,54,4,2,1,0,0,6,1,0,0
4305,69,7,12,0,7,0,8,1,0,0
4306,68,9,7,1,1,10,9,0,2,0
4307,92,8,9,14,2,8,0,0,2,0
4308,49,2,1,0,9,0,6,0,0,0
4309,66,8,11,4,1,0,7,1,0,0
4310,67,6,5,5,1,1,0,0,0,0
4311,83,14,9,5,5,3,0,1,2,0
4312,142,15,7,9,6,1,0,0,0,0
4313,44,6,2,5,4,0,0,0,0,0
4314,102,8,12,7,7,3,0,0,1,0
4315,52,9,2,3,3,1,0,1,0,0
4316,92,18,2,6,6,1,0,2,0,7
4317,64,6,14,6,0,3,0,0,0,0
4318,110,5,26,10,5,1,0,1,0,0
4319,52,15,8,2,5,2,0,0,0,0
4320,92,7,3,4,3,3,0,1,1,0
4321,114,3,17,6,2,7,10,2,1,0
4322,85,8,11,9,1,2,1,3,0,0
4323,84,6,10,4,5,4,8,5,0,0
4324,40,2,2,5,1,2,0,0,0,0
4325,35,2,2,0,2,0,0,0,0,0
4326,76,14,13,5,0,5,0,3,1,0
4327,39,6,6,1,0,0,0,0,0,0
4328,93,8,11,11,4,5,0,4,0,0
4329,16,17,9,6,14,6,0,0,0,0
4330,35,3,5,4,1,1,1,4,0,0
4331,44,0,3,6,0,0,0,0,0,0
4332,53,3,0,2,4,1,0,0,0,0
4333,78,23,10,0,3,2,4,2,0,0
4334,61,7,7,12,1,2,0,1,2,0
4335,37,0,3,8,0,3,0,0,0,0
4336,43,3,4,1,0,2,0,3,1,0
4337,133,9,20,6,4,1,5,6,2,0
4338,51,9,9,7,6,2,0,4,1,0
4339,112,7,7,1,0,7,1,0,0,1
4340,57,2,0,3,2,3,0,0,0,0
4341,84,4,11,4,1,6,0,0,1,0
4342,69,26,3,5,4,3,0,0,2,0
4343,53,9,10,0,5,2,0,1,0,0
4344,113,9,4,5,3,5,0,5,0,0
4345,56,4,3,3,0,1,0,1,0,1
4346,73,13,12,2,3,0,5,0,2,1
4347,22,7,5,0,0,0,0,0,0,0
4348,159,34,12,7,21,0,2,4,0,0
4349,95,11,6,7,6,1,4,3,0,1
4350,50,7,7,1,6,0,6,0,0,0
4351,32,3,3,1,0,0,0,0,2,0
4352,40,15,3,4,3,0,0,0,0,0
4353,24,6,4,0,4,0,4,0,0,0
4354,38,2,8,0,0,0,4,0,0,0
4355,26,2,6,0,0,1,0,0,0,0
4356,117,13,9,7,15,10,0,1,0,0
4357,135,19,20,2,19,0,8,0,0,0
4358,94,6,5,2,5,1,6,0,0,0
4359,37,14,2,0,2,0,2,0,1,0
4360,97,3,8,6,0,1,0,2,0,0
4361,43,3,1,2,2,0,0,0,2,0
4362,60,6,4,4,0,4,0,0,0,0
4363,34,7,3,5,1,4,0,3,0,0
4364,65,1,5,2,2,1,4,1,0,0
4365,35,3,2,2,1,3,0,0,2,0
4366,37,12,8,0,5,3,0,1,0,0
4367,70,1,4,12,4,3,0,4,0,0
4368,52,5,1,6,0,0,0,0,0,0
4369,36,9,4,0,7,0,2,0,0,0
4370,74,7,3,2,3,0,0,0,0,0
4371,38,1,1,2,0,2,0,1,0,0
4372,60,1,3,2,1,0,0,0,1,0
4373,37,9,8,8,4,1,0,0,0,0
4374,38,1,8,5,0,3,0,0,0,0
4375,61,6,3,0,4,0,4,0,0,0
4376,39,0,2,0,0,2,0,0,0,0
4377,66,7,6,1,0,4,0,0,0,0
4378,92,14,12,2,3,0,0,2,0,0
4379,92,14,12,2,3,0,0,2,0,0
4380,75,16,6,7,10,1,0,3,0,0
4381,35,4,3,0,1,0,0,0,0,0
4382,44,0,1,4,0,2,2,0,0,0
4383,27,12,5,4,1,0,0,1,0,0
4384,70,8,6,6,4,4,0,1,0,0
4385,65,7,0,1,7,1,0,0,0,5
4386,78,11,13,0,6,1,3,0,0,0
4387,43,2,6,2,2,0,6,0,0,0
4388,39,3,1,6,0,0,0,1,0,0
4389,104,8,10,3,6,6,4,1,0,0
4390,59,10,11,0,5,3,1,0,1,0
4391,61,7,8,1,10,3,0,0,2,0
4392,41,0,4,0,0,0,0,2,0,0
4393,32,1,2,5,0,2,0,0,0,0
4394,24,10,5,2,3,0,6,0,0,0
4395,59,3,3,2,0,3,0,1,1,0
4396,52,1,5,5,3,4,0,0,1,0
4397,32,0,1,0,4,1,0,0,0,0
4398,83,7,11,2,5,2,4,0,0,0
4399,104,21,6,9,9,4,0,1,0,0
4400,123,12,9,0,6,1,1,0,0,0
4401,78,4,15,2,4,0,15,0,0,0
4402,123,18,18,1,7,4,4,4,2,0
4403,66,10,16,6,7,5,0,0,4,0
4404,57,0,5,7,3,2,0,0,1,0
4405,36,6,6,0,0,0,2,0,0,0
4406,21,10,5,1,3,0,0,2,0,0
4407,26,12,7,4,6,6,0,0,0,0
4408,27,5,5,3,1,0,0,0,0,0
4409,10,5,0,0,0,0,0,1,0,0
4410,55,1,5,2,0,5,0,1,0,0
4411,93,16,10,0,5,0,11,1,0,12
4412,46,2,9,1,0,0,6,0,0,0
4413,143,8,15,0,2,0,7,1,1,0
4414,274,33,27,1,13,0,7,5,0,0
4415,86,9,6,6,7,3,0,0,2,0
4416,22,5,2,5,0,2,0,1,1,0
4417,70,14,14,5,5,0,6,1,0,0
4418,77,5,5,1,2,0,2,0,0,0
4419,39,3,6,4,0,1,0,1,0,0
4420,22,9,1,3,0,0,0,0,0,0
4421,67,8,10,8,4,3,0,1,0,0
4422,48,3,0,2,2,0,6,0,0,0
4423,76,4,3,3,3,3,0,2,1,0
4424,69,7,3,0,4,1,5,3,0,0
4425,54,6,4,4,5,1,0,0,1,0
4426,41,1,10,0,0,3,0,0,1,0
4427,47,8,5,1,0,1,2,1,0,3
4428,59,3,3,0,7,4,6,1,0,0
4429,66,5,7,0,2,0,0,0,0,0
4430,40,4,7,2,3,0,0,0,0,0
4431,115,3,14,0,2,3,4,1,2,0
4432,82,8,7,3,0,7,8,2,0,0
4433,33,5,0,8,0,0,0,0,0,0
4434,36,5,1,0,1,0,0,1,0,0
4435,58,0,1,2,1,2,0,0,1,0
4436,103,8,7,9,4,3,0,1,1,0
4437,29,4,8,1,0,0,0,5,1,0
4438,111,16,4,0,3,0,2,1,0,3
4439,53,1,8,3,0,0,3,0,0,0
4440,47,10,6,3,5,1,0,4,0,0
4441,83,11,3,7,0,2,0,3,0,0
4442,63,7,3,0,5,0,3,0,0,3
4443,142,4,16,0,10,11,9,1,0,2
4444,48,4,4,2,1,2,0,0,0,0
4445,147,12,7,0,5,1,0,0,0,11
4446,61,4,8,2,2,0,0,0,0,0
4447,91,13,11,3,8,1,0,0,0,0
4448,54,1,4,8,2,0,0,0,0,0
4449,49,10,4,0,7,0,0,0,0,1
4450,82,7,8,2,4,2,0,0,0,0
4451,81,6,4,6,3,9,0,0,2,0
4452,49,3,8,4,1,4,0,0,1,0
4453,27,13,15,3,3,5,0,16,0,0
4454,35,6,2,0,2,0,0,0,0,0
4455,30,2,4,0,1,0,0,0,0,0
4456,182,17,16,2,9,0,12,2,0,4
4457,44,5,3,0,0,0,0,0,0,0
4458,33,6,5,7,5,0,0,0,0,0
4459,112,2,9,6,1,0,8,0,0,0
4460,38,14,2,0,4,0,0,0,0,3
4461,48,7,2,2,1,0,7,0,0,0
4462,55,6,2,2,4,1,2,0,0,0
4463,82,9,9,1,6,0,0,2,0,0
4464,28,6,5,0,0,0,0,0,0,0
4465,64,9,3,0,0,0,1,0,0,0
4466,40,4,0,0,2,0,3,0,0,0
4467,41,4,3,4,0,1,0,0,0,0
4468,67,2,12,8,0,5,3,0,0,0
4469,16,4,4,4,4,0,0,0,0,0
4470,108,16,20,2,6,1,10,2,0,0
4471,51,2,2,0,2,0,0,2,0,0
4472,37,1,3,6,2,1,0,0,1,0
4473,32,1,7,5,0,5,0,0,0,0
4474,52,2,7,1,1,3,0,0,0,0
4475,67,10,4,3,4,1,0,2,0,0
4476,49,2,1,0,0,0,0,0,0,0
4477,63,7,6,4,7,2,0,0,0,0
4478,34,1,11,3,3,0,0,0,0,0
4479,102,3,4,2,2,2,2,2,2,0
4480,58,2,9,2,3,9,0,0,0,0
4481,30,4,12,0,2,1,3,0,0,0
4482,60,10,4,0,2,2,1,0,0,0
4483,104,7,9,5,8,1,2,0,0,0
